item_id,item_name,addr1,state,lat,lng,phone,directions,site_brand,description_1,unitPrice_1,description_2,unitPrice_2,description_3,unitPrice_3,description_4,unitPrice_4,description_5,unitPrice_5,description_6,unitPrice_6,description_7,unitPrice_7,description_8,unitPrice_8,description_9,unitPrice_9,description_10,unitPrice_10
253683,Sawmill Marathon,3446 OCONNELL STREET,OH,40.193654,-83.0954039,7408814837,https://www.google.com/maps/dir//3446+OCONNELL+STREET+POWELL+OH+43065,MARATHON,REG,2.999,MID,3.599,DIESEL,3.499,,,,,,,,,,,,,,
253684,LEES FOOD MART 1,3259 HWY 25 E,TN,36.491721,-83.5918039,4236268266,https://www.google.com/maps/dir//3259+HWY+25+E+TAZEWELL+TN+37879,MARATHON,UNLD,2.599,MID,2.999,PREM,3.499,DIESEL,3.239,,,,,,,,,,,,
253685,Red Barn Market 2,8004 Marine City Hwy,MI,42.7245431,-82.6311365,5867259090,https://www.google.com/maps/dir//8004+Marine+City+Hwy+Casco+MI+48064,MARATHON,REGULAR,2.979,OFF ROAD,3.119,MIDGRADE,3.579,DEF,3.999,PREMIUM,4.179,REC 90,4.999,DIESEL,3.419,,,,,,
253686,Montezuma Properties LLC,4495 Erie Canal Rd,IN,39.4128758,-87.3852205,8122333120,https://www.google.com/maps/dir//4495+Erie+Canal+Rd+Terre+Haute+IN+47802,MARATHON,REGULAR,3.099,PLUS,3.599,DIESEL,3.699,,,,,,,,,,,,,,
253687,All American Stores 9,10847 Isabelle Drive,IN,41.0648082,-85.0004214,2607498499,https://www.google.com/maps/dir//10847+Isabelle+Drive+New+Haven+IN+46774,MARATHON,REG,2.949,CARDSL,3.499,PLUS,3.599,PREM,4.199,,,,,,,,,,,,
253688,IDEAL MARKET 12,1223 STURGIS RD,KY,37.3448541,-88.0666337,2709651588,https://www.google.com/maps/dir//1223+STURGIS+RD+MARION+KY+42064,MARATHON,UNLEADED,2.699,PLUS,3.199,ON ROAD DIESEL,3.299,PREMIUM,3.699,,,,,,,,,,,,
253689,WEST EXPRESS AUTO INC,9501 Georgia Avenue,MD,39.0106338,-77.0406715,3015882164,https://www.google.com/maps/dir//9501+Georgia+Avenue+Silver+Spring+MD+20910,MARATHON,,,,,,,,,,,,,,,,,,,,
253690,30TH STREET MARATHON,2324 E 30TH STREET,IN,39.8109941,-86.1220408,7659323224,https://www.google.com/maps/dir//2324+E+30TH+STREET+INDIANAPOLIS+IN+46218,MARATHON,UNLD,2.999,PLUS,3.899,PREM,4.099,,,,,,,,,,,,,,
253691,AMERICAN MARKET 18,107 West Main Street,OR,45.0995626,-123.3953954,5038433722,https://www.google.com/maps/dir//107+West+Main+Street+Sheridan+OR+97378,MARATHON,REGULAR,3.599,PLUS,3.899,DIESEL,3.799,,,,,,,,,,,,,,
253692,RIVERSIDE FOOD MART 257,431 WEST MAIN STREET,OH,39.0183382,-82.0424669,7409923636,https://www.google.com/maps/dir//431+WEST+MAIN+STREET+POMEROY+OH+45769,MARATHON,unleaded,2.749,plus,3.249,premuim,3.899,diesel,3.619,,,,,,,,,,,,
253694,IDEAL MARKET 21,1640 N MAIN ST,KY,37.3513434,-87.4979154,2708254717,https://www.google.com/maps/dir//1640+N+MAIN+ST+MADISONVILLE+KY+42431,MARATHON,E-85,2.499,Unleaded,2.649,Plus,3.149,Diesel,3.499,,,,,,,,,,,,
253695,Cubbard Express 16,2355 Catawba Valley Blvd,NC,35.6975565,-81.2926825,4190000000,https://www.google.com/maps/dir//2355+Catawba+Valley+Blvd+Hickory+NC+28602,MARATHON,E-85 ETHANOL,2.599,REGULAR,2.899,PLUS,3.299,DIESEL,3.399,,,,,,,,,,,,
253696,ISLAND MARATHON,1 Carroll Island Road,MD,39.3387844,-76.4017498,4103553062,https://www.google.com/maps/dir//1+Carroll+Island+Road+Middle+River+MD+21220,MARATHON,UNLD,3.059,PLUS,3.539,DIESL,3.459,,,,,,,,,,,,,,
253697,Billy Bob's Country Market,5100 Dixie Highway,MI,42.6948742,-83.3891232,2485999221,https://www.google.com/maps/dir//5100+Dixie+Highway+Waterford+Township+MI+48329,MARATHON,Regular,3.099,Def,3.099,Mid-Grade,3.499,Premium,4.099,Diesel,3.199,,,,,,,,,,
253698,CLARKS PNS 7,199 N JACKSON ST,OH,38.9009589,-82.5693447,7406827178,https://www.google.com/maps/dir//199+N+JACKSON+ST+OAK+HILL+OH+45656,MARATHON,UNLEAD REG,3.099,PLUS,3.599,DIESEL,3.499,,,,,,,,,,,,,,
253699,RELIANCE KENTWOOD,5185 Kalamazoo Ave SE,MI,42.8694506,-85.6257713,6162815303,https://www.google.com/maps/dir//5185+Kalamazoo+Ave+SE+Kentwood+MI+49508,MARATHON,UNLD1,2.979,Mid1,3.699,Prem,4.319,,,,,,,,,,,,,,
253700,LAKESIDE CONVENIENCE,142 Georgia 243,GA,32.9079908,-83.2977338,4786282218,https://www.google.com/maps/dir//142+Georgia+243+Ivey+GA+31031,MARATHON,UNLD,2.879,PLUS,3.399,PREM,3.899,DIESL,3.899,,,,,,,,,,,,
253701,LAKEVIEW CONVENIENCE STORE,4519 Bristol Highway,TN,36.4027591,-82.3473311,4232826105,https://www.google.com/maps/dir//4519+Bristol+Highway+Johnson+City+TN+37601,MARATHON,Regular,2.699,Mid-Grade,3.359,ULSD,3.399,Premium,3.799,Rec-90,3.999,,,,,,,,,,
253702,Quick Way Food Store 2 LLC,63509 U.S. 51,LA,30.7792794,-90.5103571,9857471247,https://www.google.com/maps/dir//63509+U.S.+51+Roseland+LA+70456,MARATHON,OFF RD DIE,2.749,UNLEADED,2.799,UNL E0,2.959,PLUS,3.199,Plus E0,3.209,Super E0,3.459,SUPER,3.599,DIESEL,3.199,,,,
253703,COWBOYS 111,4696 NORTH MAIN,KY,38.3719341,-85.1794265,5028457782,https://www.google.com/maps/dir//4696+NORTH+MAIN+EMINENCE+KY+40019,MARATHON,UNLD1,2.669,plus,3.069,diesel,3.089,,,,,,,,,,,,,,
253704,Jett P Glencoe 312,512 Chastain Blvd W,AL,33.964537,-85.9402553,2564926118,https://www.google.com/maps/dir//512+Chastain+Blvd+W+Glencoe+AL+35905,MARATHON,UNLD,2.639,MID1,3.039,OFFRD,3.079,DIESL,3.279,,,,,,,,,,,,
253705,B AND B MARATHON,42730 HAYES RD,MI,42.6104805,-82.9720835,5862285997,https://www.google.com/maps/dir//42730+HAYES+RD+CLINTON+TOWNSHIP+MI+48038,MARATHON,REGULAR,3.199,MIDGRADE,3.699,PREMIUM,4.199,,,,,,,,,,,,,,
253706,MARATHON 85,85 EAST DAYTON ROAD,OH,39.7448817,-84.5274598,9378393000,https://www.google.com/maps/dir//85+EAST+DAYTON+ROAD+WEST+ALEXANDRIA+OH+45381,MARATHON,REG,2.899,MIDGRADE,3.399,PREM,3.699,DIESEL,3.299,,,,,,,,,,,,
253707,Party Mart #75,302 Ohio 119,OH,40.4140033,-84.7952304,4193751081,https://www.google.com/maps/dir//302+Ohio+119+Ft.+Recovery+OH+45846,MARATHON,UNLEAD,2.899,MIDGRD,3.399,DIESEL,3.359,,,,,,,,,,,,,,
253708,Geneva Marathon,152 S Broadway,OH,41.8032675,-80.947966,2672446406,https://www.google.com/maps/dir//152+S+Broadway+Geneva+OH+44041,MARATHON,UNLD,2.899,MID,3.659,PREM,3.959,DIESL,3.559,,,,,,,,,,,,
253709,Needles County Enterprises,46825 U.S. 550,CO,37.5931771,-107.8239989,9702471221,https://www.google.com/maps/dir//46825+U.S.+550+Durango+CO+81301,MARATHON,REGULAR,2.979,PLUS,3.209,DIESEL 2,3.399,PREMIUM,3.439,,,,,,,,,,,,
253710,ONE STOP 3,174 HENDERSONVILLE HWY,NC,35.2726923,-82.7014143,8288848989,https://www.google.com/maps/dir//174+HENDERSONVILLE+HWY+PISGAH+FOREST+NC+28768,MARATHON,UNLD,2.889,PLUS,3.359,OFFROAD,3.399,PREM,3.689,90REC,4.599,DIESEL,3.599,,,,,,,,
253711,Gas and Express Mart Ottawa,2156 Ottawa River Road,OH,41.7078516,-83.4987664,6179019935,https://www.google.com/maps/dir//2156+Ottawa+River+Road+Toledo+OH+43611,MARATHON,UNLD,2.969,MID,3.899,DIESEL,3.699,,,,,,,,,,,,,,
253712,Eden Marathon,78 Cogswell Ave,AL,33.5881191,-86.3158884,2058843246,https://www.google.com/maps/dir//78+Cogswell+Ave+Pell+City+AL+35125,MARATHON,Regular,2.659,Plus,3.199,Super,3.599,Diesel,3.299,,,,,,,,,,,,
253713,Akron Marathon,1404 Citrus Blvd,FL,28.831919,-81.8875796,3525302416,https://www.google.com/maps/dir//1404+Citrus+Blvd+Leesburg+FL+34748,MARATHON,REGULAR,3.579,PLUS,4.029,DIESEL,3.899,,,,,,,,,,,,,,
253716,7 Star Marathon,300 S Washington St,IN,40.0391297,-86.9010864,7658913662,https://www.google.com/maps/dir//300+S+Washington+St+Crawfordsville+IN+47933,MARATHON,UNLD,2.929,PLUS,3.429,PREM,3.929,,,,,,,,,,,,,,
253717,JBS COUNTRY STORE,9245 HWY 321 SOUTH,TN,35.7765364,-84.2377173,8659866402,https://www.google.com/maps/dir//9245+HWY+321+SOUTH+LENOIR+CITY+TN+37772,MARATHON,REG,2.799,PLUS,3.299,PREM,3.799,DIESEL,3.299,,,,,,,,,,,,
253718,Main Street Mini Mart,3905 N MAIN ST,OH,39.8011366,-84.2194321,8622496753,https://www.google.com/maps/dir//3905+N+MAIN+ST+DAYTON+OH+45405,MARATHON,REG,2.879,MID,3.379,PREM,3.879,,,,,,,,,,,,,,
253719,Logan Quick Mart,333 South Logan Street,IN,41.6732546,-86.1967626,5742042617,https://www.google.com/maps/dir//333+South+Logan+Street+South+Bend+IN+46615,MARATHON,UNLD,2.859,MIDGRADE,3.559,DIESL,3.499,,,,,,,,,,,,,,
253720,KIRBYS GARAGE INC,2199 HILLSBORO RD,TN,35.998801,-86.888743,6157911425,https://www.google.com/maps/dir//2199+HILLSBORO+RD+FRANKLIN+TN+37064,MARATHON,UNLD,3.249,MID,3.849,PREM,4.099,DIESEL,4.299,,,,,,,,,,,,
253721,HISSOMS SERVICE CENTER,827 E MAIN STREET,OH,39.9891622,-81.1596796,7404251842,https://www.google.com/maps/dir//827+E+MAIN+STREET+BARNESVILLE+OH+43713,MARATHON,OFFRD,2.959,REG,3.189,UNUSEDL,4.000,REC 89,4.699,DIESEL,3.729,,,,,,,,,,
253723,Pacific Quick Stop,16618 Pacific Ave S,WA,47.1059343,-122.4354444,2533010218,https://www.google.com/maps/dir//16618+Pacific+Ave+S+Spanaway+WA+98387,MARATHON,,,,,,,,,,,,,,,,,,,,
253729,SOCIAL CIRCLE MARATHON,856 N CHEROKEE RD,GA,33.668493,-83.710207,7704644443,https://www.google.com/maps/dir//856+N+CHEROKEE+RD+SOCIAL+CIRCLE+GA+30025,MARATHON,REGULAR,3.009,PLUS,3.409,DEISEL,3.799,PREMIUM,3.809,,,,,,,,,,,,
253734,Solomon Food Mart,627 W Solomon St,GA,33.2490896,-84.2732778,7702298666,https://www.google.com/maps/dir//627+W+Solomon+St+Griffin+GA+30223,MARATHON,Reg 87,3.079,Mid 89,3.379,Sup 93,3.679,,,,,,,,,,,,,,
253735,Little General 2240,918 Stafford Dr,WV,37.3650389,-81.0924185,3044252509,https://www.google.com/maps/dir//918+Stafford+Dr+Princeton+WV+24740,MARATHON,UNLEADED,3.099,PLUS,3.549,SUPREME,3.949,DIESL,3.459,,,,,,,,,,,,
253736,Village Pantry 5566,1901 S BURLINGTON DRIVE,IN,40.1780822,-85.3472254,7652899701,https://www.google.com/maps/dir//1901+S+BURLINGTON+DRIVE+MUNCIE+IN+47302,MARATHON,UNLD,3.099,MID,3.649,PREM,4.279,DIESEL,3.619,,,,,,,,,,,,
253737,FiveStar 9870,4770 Summer Shade Road,KY,36.8777215,-85.6655681,2704283406,https://www.google.com/maps/dir//4770+Summer+Shade+Road+Summer+Shade+KY+42166,MARATHON,Regular,2.599,Plus,2.999,Diesel,3.059,,,,,,,,,,,,,,
253738,Holiday City Marathon,13454 STATE ROUTE 15,OH,41.6084472,-84.5552958,4194854853,https://www.google.com/maps/dir//13454+STATE+ROUTE+15+MONTPELIER+OH+43543,MARATHON,UNLEAD,2.859,PLUS,3.609,PREMIUM,4.059,DIESEL,3.599,,,,,,,,,,,,
253739,The Store 5 Mishawaka,12517 MCKINLEY HWY,IN,41.685161,-86.1102317,7065940005,https://www.google.com/maps/dir//12517+MCKINLEY+HWY+MISHAWAKA+IN+46545,MARATHON,UNLEADED,2.859,MIDGRADE,3.699,DIESEL,3.499,,,,,,,,,,,,,,
253740,Zarns Oil Albany,140 Railroad Ave,MN,45.6293996,-94.565306,3208456577,https://www.google.com/maps/dir//140+Railroad+Ave+Albany+MN+56307,MARATHON,OFF ROAD,2.799,REGULAR,2.899,PREMIUM,3.199,DIESEL,3.399,,,,,,,,,,,,
253741,MARTINS MEAT MART,204 EAST LIMA STREET,OH,40.8019029,-83.5102353,4192732573,https://www.google.com/maps/dir//204+EAST+LIMA+STREET+FOREST+OH+45843,MARATHON,UNLD,3.099,MID1,3.639,PREM,4.159,DIESL,3.599,,,,,,,,,,,,
253742,BIG RAPIDS EZ MART,710 S STATE STREET,MI,43.6905835,-85.4846374,2317967940,https://www.google.com/maps/dir//710+S+STATE+STREET+BIG+RAPIDS+MI+49307,MARATHON,UNLD,3.099,MID,3.649,DIESL,3.449,,,,,,,,,,,,,,
253743,Brookneal EZN,111 Lusardi Drive,VA,37.0487337,-78.9441764,4343761119,https://www.google.com/maps/dir//111+Lusardi+Drive+Brookneal+VA+24528,MARATHON,UNLD,2.899,PLUS,3.339,DIESL,3.899,,,,,,,,,,,,,,
253744,FIVE STAR 2214,250 CAMPBELLSVILLE BYPASS,KY,37.3418295,-85.3620274,2702834176,https://www.google.com/maps/dir//250+CAMPBELLSVILLE+BYPASS+CAMPBELLSVILLE+KY+42718,MARATHON,Regular,2.559,Plus,2.959,Diesel,3.099,,,,,,,,,,,,,,
253745,WOW UTICA,31193 UTICA ROAD,MI,42.5256189,-82.945961,5862961975,https://www.google.com/maps/dir//31193+UTICA+ROAD+FRASER+MI+48026,MARATHON,E85,2.499,REG,2.899,DSL DYE,2.899,MID,3.599,DSL,3.199,,,,,,,,,,
253746,LYONS MAIN STOP,105 West Morenci Street,OH,41.6991766,-84.0710323,4199238836,https://www.google.com/maps/dir//105+West+Morenci+Street+Lyons+OH+43533,MARATHON,REGULAR,2.959,MIDGRADE,3.559,DIESEL,3.399,,,,,,,,,,,,,,
253748,HOBO PANTRY 30,2000 Florida 71,FL,30.7107767,-85.1846498,8504823497,https://www.google.com/maps/dir//2000+Florida+71+Marianna+FL+32448,MARATHON,ETH REG 10%,2.669,UNLEADPLS,3.799,DIESEL,3.799,,,,,,,,,,,,,,
253749,AMERICAN FREEDOM ENRGY LL,S430 Ohio 109,OH,41.4344591,-84.0081986,4195330980,https://www.google.com/maps/dir//S430+Ohio+109+Liberty+Center+OH+43532,MARATHON,E 85,2.599,E30,2.699,UNLD88,2.799,UNLD,2.999,DIESEL,3.959,,,,,,,,,,
253750,FAIR PROPANE,8866 MS 15 N,MS,33.3148556,-89.1763893,6622856610,https://www.google.com/maps/dir//8866+MS+15+N+ACKERMAN+MS+39735,MARATHON,REGULAR,2.569,PLUS,3.259,CONVENTIONAL,3.499,PREMIUM,3.719,DIESEL,2.989,,,,,,,,,,
253751,CAR CITY GAS,4019 SYLVA HWY,NC,35.2006116,-83.3600719,8285245873,https://www.google.com/maps/dir//4019+SYLVA+HWY+FRANKLIN+NC+28734,MARATHON,UNLEAD,2.849,OFFRD,3.119,PLUS,3.469,CONV,3.699,PREMIUM,3.939,DIESEL,3.299,,,,,,,,
253752,Hi Road 27,1001 S Gateway blvd,TN,36.526457,-87.214789,9313589303,https://www.google.com/maps/dir//1001+S+Gateway+blvd+Clarksville+TN+37043,MARATHON,REG,2.999,PLUS,3.499,DIESEL,3.399,,,,,,,,,,,,,,
253753,Pump N Shop,5538 West Isabella Road,MI,43.6113338,-84.5891723,9897722116,https://www.google.com/maps/dir//5538+West+Isabella+Road+Mount+Pleasant+MI+48858,MARATHON,UNLD,2.999,MID,3.499,PREM,3.999,,,,,,,,,,,,,,
253754,Phils One Stop 4,15509 LIMA RD,IN,41.2272116,-85.1723067,2606372251,https://www.google.com/maps/dir//15509+LIMA+RD+HUNTERTOWN+IN+46748,MARATHON,UNLEAD,2.899,PLUS,3.399,PREM,4.099,DIESEL,3.459,,,,,,,,,,,,
253755,Greenbush Market,2436 N US-23,MI,44.5912433,-83.3182321,9897243064,https://www.google.com/maps/dir//2436+N+US-23+Greenbush+MI+48738,MARATHON,UNLD,3.059,REC,4.289,,,,,,,,,,,,,,,,
253756,BrightSide Junction,121 Center Street,OH,40.3657815,-81.003026,7404917824,https://www.google.com/maps/dir//121+Center+Street+Jewett+OH+43986,MARATHON,REG,3.199,PLUS,3.599,DIESEL,3.599,,,,,,,,,,,,,,
253757,WHISTLE STOP,11729 OLD FRANKLIN TPK,VA,36.9971953,-79.6900149,5405761390,https://www.google.com/maps/dir//11729+OLD+FRANKLIN+TPK+UNION+HALL+VA+24176,MARATHON,REGULAR,2.759,MIDGRADE,3.059,PREMIUM,3.459,,,,,,,,,,,,,,
253758,PICKENS KANGAROO,4850 HWY 17,MS,32.9435229,-89.9795404,6624722674,https://www.google.com/maps/dir//4850+HWY+17+PICKENS+MS+39146,MARATHON,REGULAR,2.699,PLUS,2.999,DIESEL,3.199,,,,,,,,,,,,,,
253759,WARREN MARKET,230 N WAYNE ST,IN,40.6834053,-85.4263233,2603754766,https://www.google.com/maps/dir//230+N+WAYNE+ST+WARREN+IN+46792,MARATHON,REG,2.959,PLUS,3.659,DIESEL,3.599,,,,,,,,,,,,,,
253760,MINUTEMAN FOOD MART 6,1001 LISBON ROAD,NC,34.9892645,-78.313562,9105923556,https://www.google.com/maps/dir//1001+LISBON+ROAD+CLINTON+NC+28328,MARATHON,UNLD,2.769,NONHWY,2.939,PLUS,3.169,ULTRA,3.569,DEF,3.799,DIESL,3.239,,,,,,,,
253761,Owens Grocery,2929 U.S. 411,GA,34.5758817,-84.7038382,7063342525,https://www.google.com/maps/dir//2929+U.S.+411+Ranger+GA+30734,MARATHON,REGULAR,2.899,PLUS,3.499,PREMIUM,3.999,DIESL,3.499,,,,,,,,,,,,
253762,7 ELEVEN 37676,800 CYPRESS AVE,FL,28.145609,-81.4520387,4078462029,https://www.google.com/maps/dir//800+CYPRESS+AVE+POINCIANA+FL+34759,MARATHON,REGULAR,3.099,MIDGRADE,3.499,DIESEL,3.699,,,,,,,,,,,,,,
253763,STOP AND SAVE,4742 E 2750TH ROAD,IL,41.6226704,-88.6498344,8154984351,https://www.google.com/maps/dir//4742+E+2750TH+ROAD+SANDWICH+IL+60548,MARATHON,UNLEADED,3.079,PLUS,3.329,DIESEL,3.449,,,,,,,,,,,,,,
253764,Huggy Bear,10010 East Pickard Road,MI,43.6114691,-84.6475241,9893178600,https://www.google.com/maps/dir//10010+East+Pickard+Road+Mount+Pleasant+MI+48858,MARATHON,UNLD,2.999,MID,3.499,DIESEL,3.499,,,,,,,,,,,,,,
253765,Chase City Redbarn,105 North Main Street,VA,36.7978566,-78.4582332,4343722598,https://www.google.com/maps/dir//105+North+Main+Street+Chase+City+VA+23924,MARATHON,REGULAR,2.799,MIDGRADE,3.199,DIESEL,3.299,,,,,,,,,,,,,,
253766,BOOKERS ONE STOP MRKT 1,120 HICKORY STAR RD,TN,36.2270135,-83.8453648,8659920780,https://www.google.com/maps/dir//120+HICKORY+STAR+RD+MAYNARDVILLE+TN+37807,MARATHON,,,,,,,,,,,,,,,,,,,,
253768,MYSTIK EXPRESS,4199 NOLENSVILLE ROAD,TN,36.077383,-86.7257104,6152620203,https://www.google.com/maps/dir//4199+NOLENSVILLE+ROAD+NASHVILLE+TN+37211,MARATHON,UNLEADED,2.999,MID GRADE,3.959,PREMIUM,4.299,,,,,,,,,,,,,,
253769,Gulf Mart,238 Andrew Johnson Hwy,TN,36.0296912,-83.7305775,8654014953,https://www.google.com/maps/dir//238+Andrew+Johnson+Hwy+Knoxville+TN+37924,MARATHON,Regular,2.699,Plus,3.099,Diesel,3.299,,,,,,,,,,,,,,
253770,SALEM MARATHON,2951 Salem Ave,OH,39.7893839,-84.2382111,9372787361,https://www.google.com/maps/dir//2951+Salem+Ave+Dayton+OH+45406,MARATHON,Regular,2.999,Plus,3.499,Super,3.999,DIESL,3.999,,,,,,,,,,,,
253772,CHEROKEE FOOD SHOP,947 CHEROKEE RD,AL,32.9353165,-85.9513229,2563923606,https://www.google.com/maps/dir//947+CHEROKEE+RD+ALEXANDER+CITY+AL+35010,MARATHON,Unlead,2.759,Plus,3.199,Prem,3.599,,,,,,,,,,,,,,
253773,Courtade's EZ Mart,233 HIGH LAKE ROAD,MI,44.6895239,-85.5120439,2312187149,https://www.google.com/maps/dir//233+HIGH+LAKE+ROAD+TRAVERSE+CITY+MI+49696,MARATHON,UNLD,2.949,MNLNOTUSED,4.121,DIESEL,3.699,,,,,,,,,,,,,,
253774,Thrifty Mart,503 W. Main Street,NC,35.7254447,-81.7841917,8285843672,https://www.google.com/maps/dir//503+W.+Main+Street+Morganton+NC+28655,MARATHON,REG,2.899,PLUS,3.899,PREM,4.199,DIESL,3.799,,,,,,,,,,,,
253775,Oak Hill Superette,2210 Taylorsville Road,NC,35.9092399,-81.4263746,3058774682,https://www.google.com/maps/dir//2210+Taylorsville+Road+Lenoir+NC+28645,MARATHON,UNLD,2.899,PLUS,3.499,DIESEL,3.399,,,,,,,,,,,,,,
253776,PAR MAR 102,RT 250 SOUTH,WV,38.5717262,-79.8406506,3044569906,https://www.google.com/maps/dir//RT+250+SOUTH+DURBIN+WV+26264,MARATHON,,,,,,,,,,,,,,,,,,,,
253777,Hillbillies Station,521 Fergus Avenue,MN,46.4842134,-96.0992417,2188425195,https://www.google.com/maps/dir//521+Fergus+Avenue+Erhard+MN+56534,MARATHON,UNLEAD,2.799,DIESEL,3.399,,,,,,,,,,,,,,,,
253780,1896 Cliff Gookin Express - Papa V's,1896 Cliff Gookin Blvd,MS,34.2239276,-88.7291967,9016614828,https://www.google.com/maps/dir//1896+Cliff+Gookin+Blvd+Tupelo+MS+38801,MARATHON,REGULAR,2.699,MID GRADE,3.399,PREMIUM,4.099,,,,,,,,,,,,,,
253781,ODELL GROCERY,1963 ODELL SCHOOL RD,NC,35.4406179,-80.7279355,7047936399,https://www.google.com/maps/dir//1963+ODELL+SCHOOL+RD+CONCORD+NC+28027,MARATHON,REG,2.899,MID1,3.299,PREM,3.699,KERS,6.999,,,,,,,,,,,,
253782,PAK A SAK 31,1030 MAIN ST,IN,41.0630938,-86.2165842,5742239421,https://www.google.com/maps/dir//1030+MAIN+ST+ROCHESTER+IN+46975,MARATHON,UNLEAD,3.199,MIDGRD,3.699,PREMIUM,4.449,DIESEL,3.499,,,,,,,,,,,,
253783,Growing Network Two Corp,6691 NW 169TH ST,FL,25.9272114,-80.3091009,3058200843,https://www.google.com/maps/dir//6691+NW+169TH+ST+MIAMI+FL+33015,MARATHON,UNLD,3.199,MID,3.499,DIESEL,3.599,,,,,,,,,,,,,,
253784,Party Mart #45,330 S Perry Street,OH,41.3862967,-84.1212283,4195992511,https://www.google.com/maps/dir//330+S+Perry+Street+Napoleon+OH+43545,MARATHON,UNLEAD,2.819,PLUS,3.319,PREM,4.069,KERSN,5.999,,,,,,,,,,,,
253785,Ossian Deli 8,404 N JEFFERSON,IN,40.8829808,-85.1661188,2606227499,https://www.google.com/maps/dir//404+N+JEFFERSON+OSSIAN+IN+46777,MARATHON,UNLEAD,2.999,PLUS,3.599,DIESEL,3.499,,,,,,,,,,,,,,
253786,CORKSCREW EAST MARATHON,20300 GRAND OAK SHOP BLVD,FL,26.1089473,-80.3769999,2394985600,https://www.google.com/maps/dir//20300+GRAND+OAK+SHOP+BLVD+ESTERO+FL+33326,MARATHON,UNLEADED,3.199,MIDGRADE,3.799,DIESEL,3.599,,,,,,,,,,,,,,
253787,UNIVERSITY QUICK STOP,616 W MAUMEE,IN,41.6354367,-85.0067576,2606242228,https://www.google.com/maps/dir//616+W+MAUMEE+ANGOLA+IN+46703,MARATHON,UNLEAD,2.939,PLUS,3.539,PREMIUM,4.139,DIESEL,3.399,,,,,,,,,,,,
253788,PATRIOT PARTY SHOP,517 N STATE ST,MI,43.4921487,-83.3928978,9896734249,https://www.google.com/maps/dir//517+N+STATE+ST+CARO+MI+48723,MARATHON,Regular,2.869,Midgrade,3.469,Diesel,3.169,,,,,,,,,,,,,,
253789,Keiths Superstore 130,1475 Hwy 98 East,MS,31.25246,-89.7863087,6017366662,https://www.google.com/maps/dir//1475+Hwy+98+East+Columbia+MS+39429,MARATHON,UNLEAD REG,2.599,UNLEAD PLS,2.999,DIESEL #2,2.999,UNL SUP US,3.399,,,,,,,,,,,,
253790,One Stop Petro,16817 OLD US 24,IN,41.124412,-84.9247649,2604934943,https://www.google.com/maps/dir//16817+OLD+US+24+WOODBURN+IN+46797,MARATHON,UNLEAD,2.999,PLUS,3.599,PREMIUM,4.299,DIESEL,3.399,,,,,,,,,,,,
253791,CLINTON FOOD AND GAS,100 N GRANT ST,IL,40.1529548,-88.9638993,2179356074,https://www.google.com/maps/dir//100+N+GRANT+ST+CLINTON+IL+61727,MARATHON,PLUS,0.000,PREM,0.000,UNLEAD,3.119,,,,,,,,,,,,,,
253792,FLAGWAY 16,1119 JEFFERSON STREET,OH,39.3484381,-83.3987768,9379813704,https://www.google.com/maps/dir//1119+JEFFERSON+STREET+GREENFIELD+OH+45123,MARATHON,REGULAR,3.099,PLUS,3.599,DIESEL,3.599,,,,,,,,,,,,,,
253793,FAST PAX FOOD STORES 9,5099 MACKINAW RD,MI,43.5932072,-83.9917033,9896671691,https://www.google.com/maps/dir//5099+MACKINAW+RD+BAY+CITY+MI+48706,MARATHON,REGULAR,3.099,MIDGRADE,3.599,DEF,3.999,DIESEL,3.599,,,,,,,,,,,,
253794,MAES MART,3204 MONROE ST,IN,41.5982647,-86.6859447,2193696944,https://www.google.com/maps/dir//3204+MONROE+ST+LA+PORTE+IN+46350,MARATHON,UNLEAD,3.039,MID,3.539,PREM,4.039,,,,,,,,,,,,,,
253795,Sorrento SuperStop,7140 Hwy 22,LA,30.1684517,-90.8775837,2256755393,https://www.google.com/maps/dir//7140+Hwy+22+Sorrento+LA+70778,MARATHON,,,,,,,,,,,,,,,,,,,,
253796,STRYKER MAIN STOP,100 West Curtis Street,OH,41.4996265,-84.4148455,4196824811,https://www.google.com/maps/dir//100+West+Curtis+Street+Stryker+OH+43557,MARATHON,REGULAR,2.999,MID GRADE,3.599,DIESEL,3.599,,,,,,,,,,,,,,
253797,HAPPY FAMILY,672 HWY 92 S,TN,36.0369261,-83.4335468,8653976270,https://www.google.com/maps/dir//672+HWY+92+S+DANDRIDGE+TN+37725,MARATHON,REGULAR,2.639,PLUS,3.599,PREMIUM,3.899,DIESEL,3.179,,,,,,,,,,,,
253798,M AND M MARATHON,20015 HICKORY RIDGE RD,MI,42.7389318,-83.6656327,2483825754,https://www.google.com/maps/dir//20015+HICKORY+RIDGE+RD+Holly+MI+48442,MARATHON,REGULAR,3.129,MIDGRADE,3.529,PREMIUM,4.129,DIESEL,3.489,,,,,,,,,,,,
253799,MARATHON MART,711 South Main Street,VA,36.6771971,-77.548104,4343487223,https://www.google.com/maps/dir//711+South+Main+Street+Emporia+VA+23847,MARATHON,UNLD,2.799,MID,3.359,PREM,3.859,KERSN,5.999,,,,,,,,,,,,
